Lat,Long,AccidentCount
12.997341,80.190926,1
12.997583,80.191038,1
12.997352,80.190695,1
12.997373,80.190817,1
12.997481,80.191061,1
12.997496,80.0874,1
12.997507,80.191095,1
12.997539,80.087449,1
12.997559,80.105382,1
12.99756,80.190996,1
12.997565,80.191154,1
12.997162,80.190472,1
12.997158,80.190469,1
12.997137,80.190664,1
12.996993,80.190473,1
12.996548,80.18982,1
12.996561,80.108432,1
12.996568,80.190012,1
12.996587,80.189976,1
12.996636,80.189864,1
12.996642,80.189902,1
12.996647,80.189957,1
12.996659,80.189937,1
12.996667,80.189961,1
12.996701,80.190008,1
12.996725,80.19014,1
12.996803,80.190118,1
12.996822,80.107723,1
12.996856,80.087661,1
12.996872,80.107177,1
12.996896,80.190224,1
12.996936,80.190254,1
12.99698,80.190484,1
12.996986,80.190421,1
12.997578,80.191095,1
12.997597,80.105076,1
12.998238,80.096634,1
12.99811,80.19169,1
12.99796,80.191532,1
12.997969,80.191724,1
12.99797,80.191535,1
12.997994,80.191607,1
12.997998,80.100618,1
12.99805,80.191645,1
12.998063,80.10363,1
12.998087,80.191808,1
12.998102,80.191795,1
12.998117,80.087893,1
12.997614,80.19125,1
12.998134,80.191757,1
12.998141,80.08794,1
12.998148,80.097049,1
12.998149,80.096909,1
12.998152,80.097012,1
12.998175,80.191715,1
12.998192,80.087929,1
12.998194,80.096843,1
12.998194,80.191929,1
12.99795,80.100683,1
12.997924,80.097664,1
12.997918,80.100636,1
12.997894,80.087492,1
12.997622,80.105331,1
12.99764,80.099318,1
12.997644,80.191288,1
12.997659,80.105229,1
12.997667,80.191188,1
12.997672,80.191256,1
12.997676,80.098517,1
12.997702,80.098304,1
12.997726,80.191376,1
12.997741,80.191396,1
12.997759,80.191436,1
12.997763,80.104812,1
12.997772,80.191438,1
12.997788,80.191554,1
12.997806,80.191483,1
12.997811,80.191266,1
12.997822,80.097867,1
12.997825,80.19154,1
12.997855,80.191398,1
12.993319,80.184299,1
12.993243,80.184231,1
12.985698,80.173587,1
12.98807,80.176956,1
12.987814,80.176576,1
12.987832,80.176758,1
12.987845,80.176584,1
12.987962,80.176694,1
12.987972,80.176954,1
12.98798,80.176832,1
12.988035,80.177087,1
12.988036,80.176853,1
12.988066,80.17686,1
12.988075,80.177068,1
12.987786,80.176666,1
12.988091,80.177037,1
12.988104,80.177174,1
12.988111,80.177137,1
12.988118,80.177019,1
12.988128,80.177029,1
12.988131,80.17704,1
12.988151,80.177082,1
12.988168,80.177135,1
12.988177,80.177238,1
12.987814,80.176574,1
12.987768,80.176739,1
12.987277,80.175844,1
12.987537,80.176375,1
12.987286,80.118714,1
12.987293,80.175848,1
12.987309,80.176058,1
12.987338,80.175881,1
12.987355,80.175842,1
12.987393,80.175971,1
12.987416,80.176225,1
12.987439,80.176088,1
12.987451,80.175983,1
12.987562,80.17622,1
12.987754,80.118356,1
12.987587,80.176297,1
12.987598,80.17638,1
12.987614,80.176326,1
12.987623,80.176345,1
12.987643,80.176536,1
12.987671,80.176282,1
12.987685,80.141999,1
12.987688,80.141922,1
12.987704,80.14203,1
12.98819,80.177171,1
12.988197,80.177231,1
12.988205,80.17709,1
12.989008,80.178223,1
12.988809,80.178133,1
12.988834,80.177983,1
12.988882,80.178305,1
12.988887,80.178297,1
12.988891,80.178308,1
12.988927,80.089089,1
12.988934,80.089109,1
12.988936,80.178402,1
12.988939,80.178044,1
12.989041,80.178452,1
12.988278,80.177377,1
12.989043,80.178242,1
12.989046,80.17839,1
12.989051,80.178265,1
12.989062,80.178272,1
12.989081,80.178301,1
12.989095,80.178513,1
12.989156,80.178438,1
12.989163,80.117302,1
12.989194,80.178655,1
12.988776,80.089101,1
12.988739,80.178013,1
12.988727,80.177969,1
12.98872,80.117623,1
12.98831,80.177451,1
12.988382,80.177427,1
12.988392,80.177361,1
12.988411,80.177666,1
12.988424,80.177684,1
12.988476,80.17746,1
12.988476,80.177748,1
12.988486,80.117752,1
12.988516,80.177686,1
12.988538,80.177602,1
12.988548,80.177835,1
12.988587,80.177638,1
12.98859,80.177821,1
12.988604,80.177651,1
12.988652,80.17779,1
12.988658,80.177934,1
12.988661,80.177906,1
12.988673,80.177965,1
12.988709,80.178051,1
12.987284,80.175804,1
12.987268,80.175867,1
12.993241,80.18405,1
12.98636,80.174768,1
12.986142,80.174335,1
12.986172,80.174441,1
12.986172,80.17451,1
12.986213,80.174502,1
12.986215,80.174512,1
12.986254,80.174549,1
12.986267,80.174575,1
12.986305,80.142041,1
12.986312,80.174631,1
12.986376,80.174565,1
12.986111,80.174177,1
12.9864,80.119418,1
12.986425,80.174585,1
12.986463,80.174635,1
12.986469,80.174737,1
12.986476,80.119259,1
12.986485,80.174641,1
12.986485,80.17485,1
12.986485,80.174882,1
12.986514,80.174917,1
12.986131,80.174291,1
12.986103,80.174282,1
12.987251,80.175806,1
12.985951,80.174018,1
12.985708,80.173717,1
12.985737,80.17377,1
12.985764,80.173812,1
12.985868,80.141919,1
12.98587,80.173828,1
12.985888,80.173848,1
12.98593,80.174106,1
12.985936,80.173953,1
12.985939,80.173956,1
12.985952,80.174041,1
12.986099,80.174302,1
12.985953,80.173945,1
12.985976,80.173904,1
12.985984,80.173898,1
12.985989,80.174119,1
12.985994,80.174165,1
12.98601,80.089269,1
12.986017,80.174044,1
12.98605,80.174212,1
12.986078,80.14196,1
12.986518,80.119218,1
12.986525,80.174982,1
12.986532,80.174753,1
12.987067,80.17553,1
12.98686,80.175367,1
12.986898,80.175359,1
12.986901,80.175449,1
12.986987,80.175613,1
12.98699,80.175572,1
12.987019,80.17543,1
12.987023,80.175452,1
12.987024,80.142065,1
12.987037,80.175633,1
12.98707,80.175559,1
12.986546,80.174994,1
12.987088,80.175432,1
12.987094,80.175722,1
12.987186,80.175694,1
12.987191,80.142064,1
12.987202,80.175686,1
12.987206,80.17583,1
12.98721,80.175746,1
12.987222,80.175708,1
12.987249,80.175817,1
12.986857,80.175235,1
12.986833,80.175328,1
12.986824,80.17528,1
12.986823,80.175347,1
12.986572,80.175039,1
12.986576,80.174871,1
12.986581,80.175037,1
12.986583,80.174757,1
12.986618,80.174875,1
12.986631,80.17484,1
12.986633,80.17511,1
12.986638,80.142079,1
12.986659,80.174946,1
12.986689,80.175012,1
12.986705,80.175199,1
12.986722,80.175028,1
12.986729,80.175447,1
12.986733,80.17515,1
12.986735,80.17528,1
12.986746,80.175081,1
12.986751,80.175008,1
12.986782,80.17514,1
12.986796,80.175076,1
12.989195,80.178387,1
12.98923,80.178686,1
12.989291,80.178548,1
12.991942,80.182177,1
12.991605,80.115355,1
12.991613,80.181723,1
12.991624,80.181502,1
12.991666,80.181738,1
12.991813,80.181886,1
12.991832,80.181832,1
12.991861,80.181868,1
12.991886,80.115094,1
12.991935,80.181918,1
12.991954,80.182079,1
12.991574,80.181623,1
12.991991,80.182175,1
12.992011,80.18199,1
12.992064,80.182288,1
12.992072,80.18221,1
12.992091,80.114919,1
12.992219,80.182346,1
12.992255,80.182553,1
12.992258,80.114733,1
12.992261,80.182516,1
12.991582,80.181679,1
12.991504,80.181556,1
12.989299,80.178789,1
12.991188,80.181098,1
12.991013,80.180893,1
12.991034,80.115909,1
12.991089,80.180794,1
12.991097,80.181051,1
12.991123,80.115733,1
12.991145,80.181052,1
12.991149,80.180864,1
12.991186,80.088702,1
12.991187,80.18094,1
12.991204,80.180982,1
12.991482,80.18138,1
12.99121,80.18101,1
12.991235,80.181015,1
12.99125,80.181263,1
12.99129,80.181223,1
12.991306,80.181298,1
12.991344,80.181308,1
12.991384,80.181259,1
12.991419,80.181335,1
12.991452,80.181447,1
12.992264,80.182428,1
12.992342,80.182628,1
12.992356,80.182537,1
12.993072,80.183904,1
12.992828,80.183427,1
12.992897,80.183446,1
12.992966,80.183655,1
12.992976,80.183705,1
12.992997,80.11402,1
12.993002,80.183599,1
12.993008,80.18362,1
12.993041,80.183859,1
12.993056,80.183844,1
12.993095,80.113859,1
12.992368,80.182565,1
12.993101,80.087952,1
12.993128,80.183781,1
12.993154,80.121828,1
12.993156,80.18398,1
12.99316,80.184045,1
12.993163,80.113771,1
12.993185,80.184125,1
12.993194,80.113706,1
12.993195,80.184134,1
12.992772,80.114194,1
12.99277,80.183102,1
12.992758,80.183357,1
12.992736,80.183132,1
12.992415,80.182793,1
12.992421,80.182789,1
12.992424,80.182853,1
12.992459,80.182908,1
12.992473,80.182909,1
12.992479,80.182887,1
12.992499,80.182902,1
12.992503,80.182704,1
12.992511,80.182806,1
12.992512,80.182917,1
12.992532,80.183026,1
12.99258,80.182909,1
12.992621,80.182938,1
12.992625,80.182947,1
12.99265,80.183102,1
12.992651,80.183128,1
12.992679,80.182936,1
12.992728,80.18326,1
12.992732,80.183291,1
12.991012,80.180778,1
12.990961,80.180666,1
12.990954,80.180824,1
12.989643,80.179034,1
12.989565,80.179136,1
12.98957,80.178844,1
12.989582,80.178922,1
12.989584,80.179135,1
12.989585,80.178896,1
12.989595,80.179196,1
12.989611,80.179157,1
12.98962,80.17912,1
12.989628,80.1789,1
12.989665,80.116944,1
12.989829,80.089311,1
12.989675,80.179192,1
12.989701,80.179228,1
12.98971,80.179165,1
12.989711,80.179089,1
12.989712,80.179277,1
12.989749,80.179063,1
12.989766,80.179165,1
12.98977,80.179357,1
12.989787,80.179382,1
12.98956,80.179098,1
12.989525,80.178679,1
12.989523,80.17902,1
12.989514,80.179107,1
12.989307,80.178517,1
12.989329,80.178581,1
12.989329,80.17884,1
12.989356,80.178536,1
12.989382,80.178949,1
12.98939,80.178934,1
12.989397,80.178929,1
12.98941,80.178934,1
12.989416,80.178719,1
12.989419,80.178711,1
12.989422,80.178997,1
12.989424,80.178658,1
12.989428,80.178603,1
12.989443,80.17868,1
12.989456,80.178674,1
12.989482,80.179015,1
12.989486,80.089361,1
12.989489,80.178743,1
12.989501,80.178979,1
12.989825,80.179474,1
12.98984,80.179502,1
12.990906,80.180781,1
12.990587,80.116257,1
12.990457,80.180002,1
12.990468,80.11641,1
12.990482,80.18008,1
12.990491,80.180091,1
12.990491,80.180113,1
12.990492,80.180099,1
12.990493,80.180021,1
12.990524,80.18019,1
12.990569,80.116263,1
12.99059,80.180312,1
12.989875,80.17925,1
12.990592,80.180397,1
12.990594,80.18023,1
12.990604,80.180371,1
12.99063,80.180447,1
12.990671,80.18044,1
12.99068,80.180483,1
12.99069,80.180329,1
12.990713,80.18031,1
12.990875,80.180716,1
12.990421,80.180002,1
12.990411,80.250838,1
12.990406,80.180235,1
12.99039,80.180109,1
12.9899,80.116792,1
12.989901,80.179322,1
12.989909,80.179292,1
12.989917,80.179543,1
12.989927,80.11683,1
12.989959,80.179632,1
12.989968,80.179405,1
12.990016,80.1795,1
12.990029,80.179501,1
12.990066,80.179554,1
12.990083,80.116651,1
12.990113,80.179804,1
12.990122,80.179814,1
12.99014,80.179615,1
12.990258,80.179782,1
12.99031,80.179849,1
12.990321,80.179901,1
12.990323,80.17989,1
12.990346,80.180055,1
12.982455,80.16843,1
12.975067,80.119422,1
12.982434,80.168316,1
12.9578,80.14414,1
12.957816,80.213749,1
12.957837,80.144089,1
12.957849,80.143837,1
12.957872,80.143988,1
12.957879,80.187071,1
12.957889,80.14417,1
12.957893,80.144146,1
12.957918,80.090512,1
12.957941,80.144036,1
12.957985,80.150876,1
12.957988,80.144176,1
12.958008,80.150859,1
12.958043,80.144168,1
12.958051,80.144172,1
12.958055,80.144016,1
12.958062,80.144035,1
12.958086,80.144063,1
12.958086,80.144205,1
12.95809,80.144061,1
12.958153,80.14429,1
12.958164,80.150771,1
12.958174,80.187052,1
12.958192,80.144196,1
12.95824,80.144175,1
12.958317,80.144342,1
12.957816,80.144092,1
12.957718,80.090089,1
12.958334,80.144259,1
12.957672,80.14399,1
12.957132,80.187109,1
12.95717,80.090307,1
12.957176,80.143744,1
12.95718,80.151396,1
12.957199,80.213491,1
12.957236,80.143796,1
12.957264,80.143684,1
12.957267,80.119306,1
12.957326,80.143794,1
12.957372,80.143732,1
12.957383,80.143735,1
12.95739,80.143831,1
12.957394,80.119144,1
12.957428,80.143876,1
12.957437,80.143831,1
12.957469,80.143928,1
12.957496,80.187124,1
12.957501,80.143791,1
12.957554,80.143799,1
12.95758,80.143989,1
12.957586,80.213538,1
12.957613,80.143955,1
12.957624,80.143824,1
12.957626,80.143836,1
12.957632,80.213564,1
12.95833,80.144356,1
12.958363,80.144136,1
12.959618,80.144723,1
12.95894,80.149999,1
12.958953,80.150107,1
12.958966,80.090552,1
12.959022,80.14469,1
12.959036,80.144726,1
12.959061,80.144703,1
12.959069,80.144446,1
12.959162,80.149808,1
12.959163,80.090216,1
12.959163,80.14453,1
12.959204,80.144544,1
12.959222,80.144725,1
12.959245,80.144855,1
12.959287,80.144994,1
12.9593,80.144724,1
12.959302,80.09025,1
12.959307,80.144865,1
12.959322,80.144879,1
12.959339,80.214232,1
12.959368,80.144807,1
12.959417,80.14492,1
12.959437,80.144813,1
12.959453,80.144959,1
12.959479,80.144931,1
12.959506,80.214467,1
12.959577,80.145048,1
12.958944,80.14457,1
12.95892,80.15001,1
12.95838,80.144173,1
12.958911,80.144672,1
12.958395,80.144365,1
12.958405,80.144369,1
12.958405,80.144383,1
12.958406,80.144382,1
12.958413,80.144395,1
12.958433,80.144406,1
12.958436,80.150554,1
12.958468,80.144394,1
12.958559,80.144515,1
12.958579,80.150384,1
12.958585,80.144448,1
12.958608,80.119338,1
12.958609,80.144279,1
12.958626,80.119351,1
12.958627,80.144545,1
12.95864,80.144365,1
12.95868,80.144564,1
12.958703,80.1443,1
12.958731,80.14429,1
12.958731,80.14457,1
12.958742,80.144313,1
12.958805,80.144359,1
12.958808,80.144324,1
12.95883,80.15006,1
12.958833,80.144634,1
12.957114,80.213342,1
12.957114,80.143762,1
12.957094,80.143567,1
12.955686,80.153411,1
12.955716,80.212764,1
12.955722,80.142758,1
12.955732,80.143023,1
12.955742,80.143076,1
12.955757,80.143016,1
12.955776,80.142818,1
12.955779,80.143054,1
12.955786,80.142851,1
12.955822,80.143013,1
12.955826,80.142861,1
12.955866,80.143016,1
12.955886,80.212799,1
12.955901,80.143078,1
12.955912,80.152798,1
12.955925,80.187013,1
12.95593,80.142913,1
12.955934,80.143038,1
12.955953,80.143162,1
12.955955,80.187009,1
12.955958,80.142842,1
12.955997,80.142978,1
12.956,80.142819,1
12.956006,80.143172,1
12.956008,80.143191,1
12.956017,80.1431,1
12.955705,80.142988,1
12.955679,80.186972,1
12.957073,80.14356,1
12.955675,80.18696,1
12.955266,80.15503,1
12.955272,80.155026,1
12.955282,80.142617,1
12.955314,80.142779,1
12.955333,80.142763,1
12.95535,80.142825,1
12.955357,80.212753,1
12.95538,80.15482,1
12.955393,80.154592,1
12.955427,80.154787,1
12.955488,80.21282,1
12.955529,80.142919,1
12.955535,80.186776,1
12.955536,80.142927,1
12.955547,80.142908,1
12.955547,80.186793,1
12.955558,80.142726,1
12.955574,80.14297,1
12.955585,80.142926,1
12.955593,80.142901,1
12.955648,80.142961,1
12.955651,80.142928,1
12.955655,80.142935,1
12.955655,80.142948,1
12.955668,80.153649,1
12.95606,80.14292,1
12.95607,80.18703,1
12.956071,80.143019,1
12.956087,80.143013,1
12.956429,80.143394,1
12.956443,80.143436,1
12.956466,80.143428,1
12.956497,80.143398,1
12.956503,80.143389,1
12.956514,80.143293,1
12.956519,80.143296,1
12.956585,80.152059,1
12.956625,80.187075,1
12.956647,80.143609,1
12.956659,80.089834,1
12.956679,80.187098,1
12.956681,80.143366,1
12.956697,80.14339,1
12.956708,80.143532,1
12.956728,80.213149,1
12.956851,80.143626,1
12.956899,80.143654,1
12.956924,80.143731,1
12.956956,80.143521,1
12.957018,80.143737,1
12.957036,80.14368,1
12.957037,80.143466,1
12.957057,80.143798,1
12.957068,80.143538,1
12.956395,80.143222,1
12.956392,80.143352,1
12.956384,80.143173,1
12.956229,80.143262,1
12.95609,80.143056,1
12.95609,80.143173,1
12.956092,80.14321,1
12.956093,80.142911,1
12.956104,80.143036,1
12.956125,80.143193,1
12.956126,80.143192,1
12.956148,80.143079,1
12.956206,80.143215,1
12.956224,80.152264,1
12.956229,80.143126,1
12.956236,80.089585,1
12.956362,80.143212,1
12.956237,80.143248,1
12.956238,80.143072,1
12.956259,80.143334,1
12.95629,80.143276,1
12.956291,80.143327,1
12.956307,80.21313,1
12.956322,80.090282,1
12.956323,80.089659,1
12.956332,80.143386,1
12.956346,80.143348,1
12.956348,80.186845,1
12.959594,80.14473,1
12.959724,80.148497,1
12.964745,80.216591,1
12.963166,80.146956,1
12.963177,80.187515,1
12.963183,80.146832,1
12.963218,80.146744,1
12.963218,80.147007,1
12.963243,80.146714,1
12.963251,80.146874,1
12.963262,80.146905,1
12.963279,80.187699,1
12.963284,80.147073,1
12.963293,80.146937,1
12.963301,80.119218,1
12.963326,80.147052,1
12.963327,80.147048,1
12.96333,80.146943,1
12.963348,80.147051,1
12.963422,80.1471,1
12.96343,80.216015,1
12.963434,80.187627,1
12.963546,80.146931,1
12.963549,80.090397,1
12.963561,80.147263,1
12.963576,80.216133,1
12.963626,80.147273,1
12.963629,80.147117,1
12.963634,80.215561,1
12.963176,80.146996,1
12.963154,80.146988,1
12.963643,80.216215,1
12.963152,80.146964,1
12.962444,80.146322,1
12.962495,80.187451,1
12.962504,80.146471,1
12.962511,80.146478,1
12.962568,80.14664,1
12.962581,80.146658,1
12.962693,80.18767,1
12.962694,80.146443,1
12.962744,80.146704,1
12.962769,80.146506,1
12.962784,80.14649,1
12.962853,80.146784,1
12.962854,80.146688,1
12.962903,80.1467,1
12.962914,80.146576,1
12.962919,80.14683,1
12.962942,80.146851,1
12.962947,80.146837,1
12.962969,80.146536,1
12.963016,80.146756,1
12.963026,80.146608,1
12.963058,80.146819,1
12.963093,80.146675,1
12.963112,80.146677,1
12.963141,80.119207,1
12.963636,80.147124,1
12.963645,80.147314,1
12.959736,80.145154,1
12.964133,80.187838,1
12.964146,80.212942,1
12.964168,80.147556,1
12.964179,80.090319,1
12.964269,80.212362,1
12.964292,80.187992,1
12.964386,80.188062,1
12.96447,80.090306,1
12.964481,80.147544,1
12.964508,80.147822,1
12.96452,80.147589,1
12.964544,80.147557,1
12.964576,80.147656,1
12.964636,80.188144,1
12.964637,80.147835,1
12.964642,80.211173,1
12.964651,80.19601,1
12.964655,80.147674,1
12.964663,80.147799,1
12.964684,80.147689,1
12.964704,80.196084,1
12.964707,80.147692,1
12.96471,80.19611,1
12.964711,80.147716,1
12.964727,80.19615,1
12.964728,80.196104,1
12.964138,80.147521,1
12.964124,80.147498,1
12.963662,80.14722,1
12.964106,80.147375,1
12.963672,80.147283,1
12.963673,80.147004,1
12.963674,80.147003,1
12.963678,80.147054,1
12.963687,80.187657,1
12.963711,80.147151,1
12.963725,80.14731,1
12.963767,80.090349,1
12.963776,80.14706,1
12.963796,80.14711,1
12.963839,80.147349,1
12.963839,80.2161,1
12.963841,80.147345,1
12.96386,80.14735,1
12.963865,80.214462,1
12.963866,80.147244,1
12.963881,80.214571,1
12.963944,80.147388,1
12.963963,80.214069,1
12.963989,80.21631,1
12.964017,80.216141,1
12.964026,80.147308,1
12.964066,80.216254,1
12.96409,80.147482,1
12.964096,80.147504,1
12.962443,80.146622,1
12.962433,80.146422,1
12.962387,80.146364,1
12.960312,80.145447,1
12.960493,80.145196,1
12.960518,80.145205,1
12.960573,80.145556,1
12.960578,80.14561,1
12.960581,80.145617,1
12.960614,80.214839,1
12.96062,80.21491,1
12.960677,80.14562,1
12.960699,80.145298,1
12.960704,80.145607,1
12.960722,80.14564,1
12.960722,80.145658,1
12.960727,80.145355,1
12.960739,80.145659,1
12.960754,80.145365,1
12.960755,80.145698,1
12.960764,80.214854,1
12.960787,80.145678,1
12.96079,80.145381,1
12.960858,80.145446,1
12.960893,80.145572,1
12.9609,80.145439,1
12.960914,80.145562,1
12.960918,80.145647,1
12.960919,80.145644,1
12.960401,80.145714,1
12.960311,80.145119,1
12.962289,80.146507,1
12.960309,80.145419,1
12.959737,80.145127,1
12.959756,80.148104,1
12.959758,80.145099,1
12.959813,80.145179,1
12.959839,80.144913,1
12.959844,80.145149,1
12.95985,80.14499,1
12.959894,80.144886,1
12.959916,80.14523,1
12.959922,80.145201,1
12.959941,80.144978,1
12.959967,80.145227,1
12.96004,80.145248,1
12.960047,80.144972,1
12.960052,80.145143,1
12.960066,80.145309,1
12.960092,80.145271,1
12.960129,80.145417,1
12.960185,80.145192,1
12.960185,80.145344,1
12.960211,80.145074,1
12.960215,80.14558,1
12.960216,80.145793,1
12.960236,80.145066,1
12.960301,80.145121,1
12.960934,80.119362,1
12.96096,80.187209,1
12.96097,80.14567,1
12.960978,80.145539,1
12.961659,80.146195,1
12.9617,80.14589,1
12.961722,80.146198,1
12.961734,80.146067,1
12.961738,80.146064,1
12.961745,80.21535,1
12.961773,80.146065,1
12.961791,80.187346,1
12.961916,80.187336,1
12.961916,80.187452,1
12.96193,80.146016,1
12.961931,80.146041,1
12.961948,80.1463,1
12.961965,80.146311,1
12.96198,80.14635,1
12.961992,80.146298,1
12.962006,80.146336,1
12.962037,80.146326,1
12.962058,80.14619,1
12.962066,80.14624,1
12.962085,80.146398,1
12.962127,80.14626,1
12.962138,80.146382,1
12.962214,80.14643,1
12.962277,80.146204,1
12.961573,80.146082,1
12.961552,80.14609,1
12.96154,80.145914,1
12.961228,80.090497,1
12.96099,80.145812,1
12.961002,80.145586,1
12.961037,80.187247,1
12.961075,80.14585,1
12.961075,80.145852,1
12.961081,80.14585,1
12.961102,80.145844,1
12.961114,80.215056,1
12.961166,80.145725,1
12.961192,80.145768,1
12.961199,80.145794,1
12.961276,80.145668,1
12.961532,80.145909,1
12.961276,80.145682,1
12.961304,80.14583,1
12.961313,80.145972,1
12.961327,80.145958,1
12.961342,80.146018,1
12.961347,80.215127,1
12.961383,80.146044,1
12.961442,80.146053,1
12.961484,80.215125,1
12.961494,80.146077,1
12.961513,80.146125,1
12.955265,80.212771,1
12.955247,80.142728,1
12.955244,80.14282,1
12.949891,80.139093,1
12.949917,80.139168,1
12.94992,80.138978,1
12.949956,80.13919,1
12.949959,80.139268,1
12.950001,80.139209,1
12.950002,80.139088,1
12.95002,80.139328,1
12.950043,80.179318,1
12.950107,80.110537,1
12.950122,80.139194,1
12.950124,80.087694,1
12.95013,80.139358,1
12.950147,80.139386,1
12.950149,80.179196,1
12.95015,80.139182,1
12.950193,80.178537,1
12.950195,80.11067,1
12.950228,80.139424,1
12.950237,80.139282,1
12.950243,80.139275,1
12.950245,80.178488,1
12.950249,80.139447,1
12.95025,80.13942,1
12.950256,80.139449,1
12.950263,80.178324,1
12.949896,80.179797,1
12.949882,80.139204,1
12.950273,80.139306,1
12.949875,80.180841,1
12.949489,80.138605,1
12.94949,80.138654,1
12.949533,80.18303,1
12.949535,80.181608,1
12.949536,80.138846,1
12.949572,80.13888,1
12.949579,80.181396,1
12.949585,80.138756,1
12.949615,80.181276,1
12.949632,80.13896,1
12.949642,80.138784,1
12.949675,80.139056,1
12.949681,80.139017,1
12.949693,80.13899,1
12.949703,80.08716,1
12.949714,80.139076,1
12.949717,80.180854,1
12.949718,80.140031,1
12.949723,80.139026,1
12.949765,80.180564,1
12.94977,80.139082,1
12.94977,80.139089,1
12.949772,80.139076,1
12.949826,80.1392,1
12.949846,80.139195,1
12.950264,80.139242,1
12.950273,80.139311,1
12.955225,80.142704,1
12.950614,80.139577,1
12.950655,80.21103,1
12.950658,80.139851,1
12.950664,80.087538,1
12.950686,80.139766,1
12.950705,80.139634,1
12.950708,80.139663,1
12.950731,80.13968,1
12.950759,80.13981,1
12.95076,80.139803,1
12.950784,80.139927,1
12.950788,80.139712,1
12.950793,80.139752,1
12.950808,80.139856,1
12.950815,80.139918,1
12.95083,80.139966,1
12.950836,80.139765,1
12.950858,80.139777,1
12.950861,80.139923,1
12.95087,80.139939,1
12.950897,80.139742,1
12.950918,80.139802,1
12.950918,80.139937,1
12.950952,80.139808,1
12.950953,80.139865,1
12.95097,80.139836,1
12.95064,80.139761,1
12.950602,80.139737,1
12.950287,80.139336,1
12.950595,80.139585,1
12.9503,80.178314,1
12.95033,80.139386,1
12.950331,80.139566,1
12.950342,80.139354,1
12.950343,80.139545,1
12.950345,80.139371,1
12.950354,80.139619,1
12.950373,80.139383,1
12.9504,80.139623,1
12.950429,80.139353,1
12.950441,80.139443,1
12.950444,80.139336,1
12.950445,80.139663,1
12.950456,80.139696,1
12.950457,80.139459,1
12.950459,80.139436,1
12.950461,80.139634,1
12.950469,80.139655,1
12.950531,80.139708,1
12.95055,80.139687,1
12.95055,80.139767,1
12.950557,80.139767,1
12.950567,80.177126,1
12.950568,80.177326,1
12.950582,80.139727,1
12.949474,80.138851,1
12.949453,80.18195,1
12.949447,80.138655,1
12.948586,80.198817,1
12.948588,80.1381,1
12.9486,80.138113,1
12.948612,80.201709,1
12.948612,80.203008,1
12.948617,80.190898,1
12.948617,80.193895,1
12.948619,80.206927,1
12.94862,80.199463,1
12.94862,80.199537,1
12.94862,80.200128,1
12.948623,80.19115,1
12.948626,80.193733,1
12.948633,80.199782,1
12.948642,80.193121,1
12.948652,80.201402,1
12.948654,80.193313,1
12.948655,80.206225,1
12.948657,80.191988,1
12.94866,80.203779,1
12.948662,80.204126,1
12.948663,80.206094,1
12.948664,80.203462,1
12.948672,80.201327,1
12.948679,80.205801,1
12.94868,80.204229,1
12.948588,80.13795,1
12.948585,80.197613,1
12.949434,80.183834,1
12.948585,80.191652,1
12.948474,80.198522,1
12.948474,80.208967,1
12.948475,80.196873,1
12.94849,80.199137,1
12.94849,80.199422,1
12.948491,80.194227,1
12.948492,80.197256,1
12.948493,80.137916,1
12.948493,80.208717,1
12.948496,80.198644,1
12.948498,80.137872,1
12.948498,80.19653,1
12.948501,80.194357,1
12.948521,80.20883,1
12.948523,80.195323,1
12.948541,80.208616,1
12.948546,80.20038,1
12.948549,80.197496,1
12.948552,80.138082,1
12.94856,80.200473,1
12.948563,80.207525,1
12.948568,80.191944,1
12.94858,80.196466,1
12.94858,80.19675,1
12.94858,80.201771,1
12.948682,80.138168,1
12.948686,80.192403,1
12.948686,80.202248,1
12.948686,80.203702,1
12.949019,80.138414,1
12.949027,80.1383,1
12.949029,80.138514,1
12.94903,80.138302,1
12.949038,80.184826,1
12.949054,80.18802,1
12.94906,80.138366,1
12.9491,80.184123,1
12.949107,80.138597,1
12.949127,80.183871,1
12.949143,80.13835,1
12.94915,80.187072,1
12.949158,80.186731,1
12.949167,80.138551,1
12.949171,80.138539,1
12.949184,80.138422,1
12.949223,80.138428,1
12.949252,80.185568,1
12.949298,80.138693,1
12.949306,80.182976,1
12.949332,80.138712,1
12.949344,80.138701,1
12.949364,80.184196,1
12.949378,80.138748,1
12.949385,80.13858,1
12.949009,80.185147,1
12.949,80.185418,1
12.948992,80.21037,1
12.948754,80.18883,1
12.948686,80.205634,1
12.94869,80.201884,1
12.948691,80.108323,1
12.948691,80.13814,1
12.948704,80.205583,1
12.948706,80.13818,1
12.948712,80.190058,1
12.948716,80.190001,1
12.948737,80.18927,1
12.948747,80.189294,1
12.948754,80.185208,1
12.948764,80.205242,1
12.948966,80.138254,1
12.948771,80.204225,1
12.948774,80.20682,1
12.948787,80.206004,1
12.948801,80.138085,1
12.948817,80.138128,1
12.94882,80.138119,1
12.94884,80.189848,1
12.948865,80.13832,1
12.948868,80.138137,1
12.948943,80.138285,1
12.948958,80.138236,1
12.951001,80.14005,1
12.951007,80.140073,1
12.951011,80.088035,1
12.953633,80.141688,1
12.953653,80.141896,1
12.953692,80.141933,1
12.9537,80.162516,1
12.953702,80.141916,1
12.953728,80.162298,1
12.953774,80.141796,1
12.953787,80.186665,1
12.953836,80.161813,1
